name,meat
Eggless Spicy Spinach Bread,FALSE
Palak Makki Ki Roti - Spicy Spinach Cornmeal Flatbread),FALSE
Egg White Frittata With Roasted Vegetables,TRUE
Aloo Dal Pakoras,FALSE
Roasted Potato Wrap/Roll With Spiced Cheese Spread,FALSE
Vankaya Ulli Karam - Eggplant In Spicy Onion Gravy,FALSE
Vetrilai Thogayal - Paan Chutney,FALSE
Batata Nu Shaak,FALSE
Spicy Jawla Stuffed In Brinjal,TRUE
Verkadalai Sundal- Peanut Sundal,FALSE
Paneer Raw Mango Curry,FALSE
White Chocolate Maltesers Fudge,FALSE
Badam and Khus Khus Milk,FALSE
Bhut Jolokia Murgh,TRUE
Chyna Upper - Eggplant Foot Yam Stir Fry,FALSE
"Cauliflower Crust Pizza With Pesto, Sundried Tomatoes and Goat Cheese",FALSE
Chicken Tomato Macaroni- Pasta with Indian Masalas,TRUE
Vegetarian Laksa Curry,FALSE
Hara Pyaz Paratha - Spring Onion Paratha,FALSE
Shahi Dal,FALSE
Buttered Carrot Fingers (Finger Food For Babies Over 9 Months),FALSE
Palak Paratha-Spiced Spinach Flatbread,FALSE
Avocado Chocolate Pancakes,FALSE
Paneer Kalimirch (Paneer in Black Pepper flavored Gravy),FALSE
Homemade Summer Pasta Salad With Herbs,FALSE
Murungai Keera Masala Vada - Murungai Keerai Masala Vadai,FALSE
Kadai Egg Masala,TRUE
Karnataka Style Ranjaka (Red Chili Chutney),FALSE
Pyaaz Ki Sabzi,FALSE
Carrot Idli,FALSE
Spring Onion and Roasted Garlic Brown Rice,FALSE
Lemon Pudina Curry Leaf Shikanji,FALSE
Bread Halwa,FALSE
Singhade Ka Achar (Water Chestnut Pickle),FALSE
Prawns Theeyal (Chemeen Theeyal),TRUE
Beetroot Chutney,FALSE
Bengali Style Chingri Macher Cutlet (Prawn Cutlet),TRUE
Angaya Podi,FALSE
Carrot And Capsicum Mix Dal,FALSE
Delhi Style Fruit Chaat -Homemade Kulle Chaat Of North India,FALSE
Mamidikaya Pappu - Andhra Pappu - Raw Mango Dal,FALSE
Easy Creamy Chicken Curry,TRUE
Pumpkin Thoran - South Indian Pumpkin Sabzi,FALSE
Potato Vindaloo,FALSE
Green Chutney - Coriander Mint Chutney,FALSE
Panchmel Dal | Rajasthani Dal | Panchkuti Dal,FALSE
Garlic Mint Chutney,FALSE
Chicken Vindaloo,TRUE
Sweet Potato and Methi Stuffed Paratha,FALSE
Karela Muthia - Bitter Gourd Steamed Dumplings,FALSE
Rich Chocolate Cheesecake,TRUE
Thai Style Fried Bananas,FALSE
Pohala Jhola (Pohala Fish Curry),TRUE
Assamese Bilahir Tok,FALSE
Misa Maas Kordoi Tenga (Shrimp With Star Fruit Curry),TRUE
Karnataka Style Menthya Soppu Hesaru Kaalu Palya,FALSE
Macaroni With Tahini Sauce,FALSE
Thayir Vada (Spicy Fritter Soaked In Sweet Yogurt),FALSE
Paneer Methi Paratha,FALSE
Pahari Style Phanu - Pahadi Style Phanu,FALSE
Tandoori Chicken Crostini,TRUE
Gujarati Dhokla Pizza,FALSE
Chanar Dalna,FALSE
Avarekalu Payasa - Broad Beans Payasa,FALSE
Kerala Style Eggplant Curry,FALSE
Whole Wheat Crepes With Roasted Vegetables And White Sauce,FALSE
Strawberry Raita,FALSE
Eggless Mango Cake,FALSE
Amritsari Ajwaini Paneer,FALSE
" Rava Upma With Peanuts, Peas and Corn",FALSE
Tamil Nadu Style Kothamali Aval Upma - Coriander Poha,FALSE
Carrot Puree - First Food For Babies,FALSE
Heart Shaped Sugar Cookies,FALSE
Eggless Chocolate Banana Cake,FALSE
Cranberry Whole Wheat Naan,FALSE
Paneer And Grapes Platter - Healthy Party Appetizer,FALSE
Methi Masoor Dal With Whole Masoor,FALSE
Chocolate Flan Cake,TRUE
Spinach And Paneer Samosa With Figaro Pure Olive Oil,FALSE
Karnataka Style Badnekayi Mosaru Gojju,FALSE
Assamese Poita Bhat With Aloo Pitika,FALSE
Chicken Taquitos - A Classic Mexican Appetizer,TRUE
Lobia Masala,FALSE
Lebanese Style Mujaddara,FALSE
Sindhi Kheerni - Sindhi Seviyan Kheer,FALSE
Papaya Basil Smoothie With Chia Seeds,FALSE
Whole Wheat Methi Garlic Naan  | Oven Method with yeast,FALSE
Savory Oatmeal Bowl with Sautéed Spinach and Corn,FALSE
Marghi Na Farcha - Parsi Crispy Fried Chicken,TRUE
Spaghetti Aglio Olio Pasta with Bacon,TRUE
Chicken In Tomato Onion Gravy,TRUE
Mangalorean Style Bella Metthe Dosa (Jaggery and Fenugreek Seed Pancakes),FALSE
Hariyali Paneer Tikka Masala Gravy -No Onion No Garlic,FALSE
Chocolate Crinkle Cookies,FALSE
Chicken Mapas - Chicken in Coconut Milk Curry,TRUE
Gavar Pumpkin Sabji,FALSE
Watermelon Bocconcini Arugula Salad,FALSE
Strawberry Compote (Coulis),TRUE
Awadhi Style Sultani Dal,FALSE
Pomegranate Flavoured Stuffed Khandvi,FALSE
Lemon Cherry Berry Spa Water,FALSE
High Protein Soya Dosa,FALSE
Doi Bhetki - Bengali Style Yogurt Fish Curry,TRUE
"Ginger, Lemon And Honey Kadha",TRUE
Maharashtrian Style Gajarachi Koshimbir -Carrot Salad,FALSE
Red Chilli and Tomato Pachadi,FALSE
Rajasthani Laal Maas-Mutton In Red Spicy Gravy,TRUE
Vegetable Pasta Soup,FALSE
Mor Milagai - South Indian Sun Dried Chillies,FALSE
Whole Wheat Spinach Paneer Lifafa Paratha,FALSE
Instant Palkova (Milk Based Sweet),FALSE
Chinese Chicken Fried Rice,TRUE
Kathirikai Gotsu,FALSE
Roasted Cauliflower Broccoli Au Gratin,FALSE
Himachali Khatta (Tangy Black Chickpea Curry),FALSE
Kung Pao Spaghetti,TRUE
Rajasthani Kalmi Vada - Chana Dal Vada,FALSE
Burnt Garlic Mushroom Fried Rice,FALSE
Refreshing Smoothie With Cucumber and Kiwi,FALSE
How to Make Tutty Fruity,FALSE
Himachali Bhey - Stir Fried Lotus Stem,FALSE
Chalimidi,FALSE
Cabbage Bhurji,TRUE
Achari Baingan Bharta,FALSE
Tomato Onion Chutney With Coconut And Mint,FALSE
How to Cook Lentils (Dals/Pulses) in a Pressure Cooker,FALSE
Tangy Lemon Pickle With Kalonji and Rock Salt,FALSE
Dal Kabila,FALSE
Avocado Salsa Open Multigrain Toast With Fried Egg,TRUE
Masala Oats And Potato Sandwich,FALSE
Basbousa - Middle Eastern Semolina Cake,FALSE
Spicy Egg Biryani with Figaro Olive Oil,TRUE
Whole Wheat Lemon and Cranberry Muffins,FALSE
French Toast Jam Roll Ups,FALSE
Roasted Potatoes With Za'atar,FALSE
Kadhai Paneer,FALSE
One Pot Tomato Rice Using Preethi Electric Pressure Cooker - Thakkali Sadam,FALSE
Baked Bitter Gourd Bhajji,FALSE
Quick and Spicy Mutton Curry,TRUE
Aloo Beans Sabzi - Potato and Beans Stir Fry,FALSE
Oven Crisped Burritos with Shredded Chicken,TRUE
Bajri Methi Na Vada - Pearl Millet Flour Fritters,FALSE
Lauki Paratha - Bottle Gourd Flatbread,FALSE
Hunase Gojju,FALSE
Herbed Potato Salad,FALSE
No Onion No Garlic Aloo Makhana Sabzi,FALSE
Carrot Capsicum Poriyal,FALSE
Kadai Mushroom,FALSE
Beetroot Carrot Raita,FALSE
Crunchy Fish Tacos - Perfect Mexican Appetizer,TRUE
Masala Jowar Bhakri,FALSE
Green Moong Dal Sundal,FALSE
"Mexican Breakfast Tortilla, Fried Eggs and Black Beans With Salsa",TRUE
Bengali Chirer Pulao - Bengali Style Vegetable Poha,FALSE
Pan Fried Chinese Chilli Chicken,TRUE
Instant Oats Rava Idli,FALSE
Maharashtrian Style Farasbi Chi Bhaji - Beans Cooked With Peanuts,FALSE
Creamy and Delicious Egg Mayo Sandwich - Kidss Made With Del Monte,TRUE
Watermelon And Corn Salad,FALSE
Pumpkin Creme Brulee,TRUE
Vegan Curried Rice with Chickpeas,FALSE
Vegan Godhi Payasa  - Lapsi Kheer,FALSE
Vegan Curried Rice With Chickpeas,FALSE
Maize Daliya Khichri,FALSE
Spiced Beetroot Buttermilk,FALSE
North East Khapse (Deep Fried Biscuits From Arunachal),FALSE
Pea And Spring Onion Soup,FALSE
Baked and Crisp Whole Wheat Methi Puri (Healthy Snack),TRUE
Pumpkin Chapati,FALSE
Vepilakatti - Lime Leaves Pickle,FALSE
Khaman Dhokla Poha,FALSE
Singhare Atte Ka Halwa/Sheera (Water Chestnut Flour Halwa),FALSE
Gajar Vadi - Maharashtrian Style Steamed Carrot Dumplings,FALSE
Soya Chunks Pepper Curry,FALSE
Mexican Inspired Vegetarian Oven Roasted Stuffed Pepper,FALSE
Phulka,FALSE
Pan Fried Brussel Sprouts,FALSE
Ravioli With Broccoli Filling In White And Red Sauce,FALSE
Kerala Style Jack Fruit Seeds Stir Fry,FALSE
Doi Ilish - Bengali Style Hilsa In Yogurt Gravy,TRUE
Vegetable Clear Soup,FALSE
The Homemade Hard Taco Shells,FALSE
Paneer Stuffed Ragi Paratha - High Protein Breakfast,FALSE
Tangy Corn Tamatar Bharta,FALSE
Sri Lankan Beans With Coconut,FALSE
Buttered Peas Puree For Babies Above 6 months,FALSE
Vegetable Dal Pakora,FALSE
Gajar Ka Halwa,FALSE
Healthy Brown Rice Salad,FALSE
Bhaji Miligai And Baby Potato Fry,FALSE
Baingan Masala,FALSE
Quinoa-Flaxseed Banana Muffins,TRUE
Sprouted Ragi and Rajma Cutlets,FALSE
Creamy Thai Sweet Potato Curry,FALSE
Carrot Capsicum Poriyal,FALSE
Paneer in White Gravy - No Onion No Garlic,FALSE
Thor Chal - Banana Stem Pulao,FALSE
Chicken Galouti Kebab,TRUE
Chatpata Aloo Chaat Taco With Sour Cream and Salad,FALSE
Eggless Sugarless Oats And Nuts Cookie,FALSE
Badam Halwa - Delicious Almond Halwa With Khoya,FALSE
Sweet Corn Poriyal,FALSE
Palak Dhania Dosa,FALSE
Stuffed Karela With Aloo,FALSE
Indo Chinese Chicken Hakka Noodles,TRUE
Lau Chingri (Bottle Gourd And Shrimp Curry),TRUE
Paneer Tikka Pulao,FALSE
Thai Jasmine Sticky Rice,FALSE
Raw Banana and Ajwain Paratha,FALSE
Strawberry Coconut Trifle Pudding,FALSE
Spicy Soya Keema Masala,FALSE
Greek Style Green Beans Stir Fry,FALSE
Kothamalli Karuveppilai Sadam - Coriander And Curry Leaves Rice,FALSE
Egg Sholay Kebab,TRUE
Methi Chaman -Paneer In Dark Leafy Greens Based Gravy,FALSE
Quick Microwave Chocolate Pudding,FALSE
Healthy Ragi Energy Balls with Strawberry,FALSE
Lemon Rosemary Sauce Baked Penne Pasta,FALSE
No Churn Strawberry Ice Cream,FALSE
Spaghetti With Broccoli And Smoked Almonds,FALSE
Pizza With Soy And Corn,FALSE
Anardana Chutney - Pomegranate Chutney,FALSE
Healthy Jamun Cooler (Black Plum Juice),FALSE
Senai Kizhangu Gotsu - Spicy and Tangy Yam Curry,FALSE
Classic Greek salad,FALSE
Classic Pavakkai Stir Fry (Bitter Gourd Fry),FALSE
Maharashtrian Misal Pav,FALSE
Mughlai Fish Curry,FALSE
Karuveppilai Chutney Podi - Curry Leaves Chutney Podi,FALSE
Refried Beans and Mushroom Tostada,FALSE
Cranberry Cookie,FALSE
Malabar Style Dates Coriander Chutney,FALSE
Masaledar Moongphali Til Wale Aloo,FALSE
Mangalorean Manoli Curry - Indian Gherkins Curry,FALSE
Basil Tea,FALSE
Mysore Chutney - Chana Dal Chutney,FALSE
Mangai Inji Pickle- Instant Mango Ginger Pickle,FALSE
Bengali Style Mixed Vegetable Sweet Pilaf,FALSE
Mulakushyam - A Mixed Vegetable Lentil Curry,FALSE
"Sweet Potato, Celery and Peanut Soup",FALSE
Caprese Empanada With Tomato Basil And Mozzarella,FALSE
Lapsi  - Sweetened Gujarati Broken Wheat,FALSE
Asian Watermelon Salad,FALSE
Karnataka Style Obbattu Saaru - Sweet and Spicy Rasam,FALSE
Apple Halwa,FALSE
Giant Chocolate Chunk Cookie with Walnuts,FALSE
Brinjal Methi Bharta with Pomegranate - Baingan Methi Ka Bharta,FALSE
Mushrooms And Zucchini Puffs,TRUE
Sri Lankan Chilli Potatoes,FALSE
Radhaballabhi (Bengali Stuffed Poori With Spiced Urad Dal),FALSE
Spinach Ricotta Balls in Garlic Tomato Basil Sauce,FALSE
Methi and Pudina Aloo Sabzi,FALSE
Fruit Tart - Vegan,FALSE
Parsi Style Baingan Capsicum Ka Salan,FALSE
Savoury Crepes with Za'atar Spiced Chicken,TRUE
Recheado Chicken Naan Wraps,FALSE
Vegetable Tortilla Pizza,FALSE
Roasted Onion Gosht - Mutton Curry with Roasted Onion and Spices,TRUE
Dherosh Chingri Jhol (Bengali Style Prawn Curry With Ladies Finger),TRUE
Aloo Bread Pakora,FALSE
Spicy Mushroom Puffs (Empanadas stuffed with Mushroom),FALSE
Instant Chilli Pickle,FALSE
Bhakri Chaat With Green Moong Sprouts And Aloo,FALSE
Rawalpindi Style Chole,FALSE
Achari Pumpkin Vegetable,FALSE
One Pot Butter Chicken Khichdi,TRUE
Veg Makhanwala - North Indian Mixed Vegetables Gravy,FALSE
How to make Egg Free Mayonnaise,FALSE
Sindhi Style Besan Tikki Ki Sabzi,FALSE
"Turmeric, Ginger And Chilli Pickle",FALSE
Spicy Matar Masala,FALSE
Andhra Style Davva Aava koora (Sweet and Spicy Banana Stem Peanut Curry),FALSE
"Broccoli, Carrot And Capsicum Sabzi",FALSE
"Mushroom, Spinach and Herbs Frittata with Egg White",TRUE
Spinach Hummus,FALSE
Pinto Bean Salsa Salad,FALSE
Chicken Momos -Delicious Steamed Chicken Dumplings,TRUE
Broccoli Egg Bhurji,TRUE
Avocado And Almond Salad With Feta Cheese,FALSE
Masala Akki Roti With Spinach - sarvapindi,FALSE
Spinach Khandvi - Savory Gram Flour Pinwheels With Spinach,FALSE
Spiked Onion Casserole - Onion Casserole,FALSE
Rajasthani Kadhi - Rajasthani Kadhi,FALSE
Kashmiri Methi T Golemach-Minced Chicken Balls With Fenugreek Leaves,TRUE
Carrot Cake Pancakes,FALSE
Oats Cheela Stuffed With Creamy Palak Paneer,FALSE
Eggless Lemon Pound Cake,FALSE
Vegan Mango Lassi,FALSE
Thandai Ladoo,FALSE
Puli Inji - Tamarind and Ginger Chutney,FALSE
Tandoori Mayonnaise Chicken Cigar,TRUE
Russian Radish Cucumber Salad,TRUE
Egg Pakora - Egg Fritters,TRUE
Aloo Matar Pudina Tikki,FALSE
Cabbage Besan Fry,FALSE
Gavar Ki Sabzi,FALSE
Soya Keema Aloo Paratha,FALSE
Curd Rice With Carrots,FALSE
No-Bake Strawberry Cream Cheese Dessert,FALSE
Eggless Mango Muffins,FALSE
Hyderabadi Khatti Dal (Hyderabadi Tangy Lentil Curry),FALSE
North Arcot Special Thavalai Dosai,FALSE
Oats Sugar Pongal,FALSE
Chatpata Lobia Chaat - Healthy Black Eyed Bean Snack,FALSE
Chettinad Style Pepper Cabbage - Cauliflower Pepper Fry,FALSE
Indori Poha,FALSE
Chocolate Chip Cookies With Coconut,FALSE
Singhara Ato Chill (No Onion No Garlic Navratri Fasting / Fasting),FALSE
Spiced Ghee Rice | Neychoru,FALSE
Maharashtrian Tandalachi Ukad - Rice Flour And Buttermilk Porridge,FALSE
Parmesan Corn Chili Fries,FALSE
Banana Stem Chickpea Curry,FALSE
Dal Fara (Indian Stuffed Lentil Dumplings),FALSE
Chinese Fried Rice With Chicken And Shredded Lettuce,TRUE
Aval Payasam - Sweet Flattened Rice Payasam,FALSE
Spicy Tomato Rice - Tomato Pulihora,FALSE
Punjabi Style Egg Curry,TRUE
Bhopali Style Gosht Ka Pulao,TRUE
Chilled Spinach And Cucumber Soup,FALSE
Bengali Holud Mishti Pulao - Saffron Flavored Rice With Nuts,FALSE
Chotti Aloor Dum - Baby Potatoes In Tomato Gravy,FALSE
Mango Rice Noodle Salad With Cucumber and Carrot,FALSE
Mooli Bhurji,FALSE
Gilka Bhajji-Silk Squash Fritters,FALSE
French Toast Flavored with Orange,TRUE
Bisi Bele Bath - A Spicy Mixed Vegetable Sambar Rice,FALSE
Mushroom Methi Brown Rice,FALSE
Godhi Chutney Podi (Wheat Germ South Indian Spice Powder),FALSE
Suji Manda Pitha/Sweetened Coconut Stuffed Semolina Dumplings,FALSE
Spinach Enchilada,FALSE
Healthy General Tso's Chicken,TRUE
Crostini With Peppers and Cheese,FALSE
Karnataka Style Hurali Kalu Saaru,FALSE
Mushroom and Prawn Malai Curry,TRUE
Sweet and Spicy Raw Mango Chutney,FALSE
Carrot Curd Rice - Curd Rice With Carrots,FALSE
Beerakaya Tomato Koora (Andhra Style Ridge Gourd Curry),FALSE
Sholeh Zard -  Persian Saffron Rice Pudding,FALSE
Tamarind Chilli Potato,FALSE
Cheese and Bacon Pinwheels,TRUE
Vegetable Pasta Soup - Vegetable Pasta Soup,FALSE
Roasted Tomato Basil Pasta and Pizza Sauce,FALSE
Paal Payasam - Rice Kheer / Pudding,FALSE
Spicy Indian Style Onion Rings,FALSE
Penne Arrabbiata Pasta,FALSE
Amritsari Gobi Matar (Punjabi Style Creamy Cauliflower and Peas Curry),FALSE
Green Peas Sandwich,FALSE
Congress Buns,FALSE
Lemon 7 Up Cake,FALSE
Methi Moong Dal - Healthy Diabetic Friendly,FALSE
Sprouted Moong And Onion Pakora - Sprouted Moong and Onion Pakoras,FALSE
Beetroot Juice With Cucumber and Pineapple,FALSE
Andhra Vankaya Fry With Peanuts - Brinjal Peanut Sabzi,FALSE
Banana Apple Porridge (Banana Apple Porridge),FALSE
One Pot Masala Vegetable Rice,FALSE
Beans Vepudu (Andhra Style Beans Cooked With Spicy Sesame Spicy Mix),FALSE
Lentil Spinach - Red Amarnath With Tour Dal,FALSE
Rose Greek Yogurt Dessert With Pista and Coconut,FALSE
Chicken Tariwala - Punjabi Murgh Tariwala,TRUE
Hyderabadi Laziz Lamb Handi,TRUE
Green Beans Egg Scramble - Green Beans Egg Scramble,FALSE
Raw Mango Puliyogare Gojju With Peanuts,FALSE
Broccoli Chocolate Muffins,TRUE
Stuffed Bharwa Tinda (Stuffed Apple Gourd),FALSE
Tadkewali Masoor Dal Khichdi With Garlic and Onions,FALSE
Maharashtrian Kulith Shengole - Spicy Horse Gram Flour Dumplings,FALSE
Saffron Cream Milk,FALSE
Lentil Bread Buttermilk (Lentil Piles in Yogurt Surri),FALSE
Chocolate And Semolina Halwa,FALSE
Eggless Whole Wheat Banana Bread-Vegan Options,FALSE
Pan Grilled Balsamic Chicken Breast And Mushrooms,TRUE
Himachal Pahari Style Teliah Mah (Brown Horse Gram Curry),FALSE
Arbi Ajwain Ki Sabzi (Roasted Colocasia Stir Fry With Ajwain),FALSE
Barnyard Millet Mushroom Biryani,FALSE
High-Protein Peanut Chutney-Indian Style Peanut Chutney Without Coconut,FALSE
Delicious Methi Chicken Curry - Murgh Methi Curry,TRUE
Mexican Fiesta Soup With Roasted Tomatillo Pesto,FALSE
North Indian Sooji Halwa,FALSE
Mustard Green Chilli Pickle,FALSE
Mint and Coriander Chilli Potato Salad - No Mayo Salad,FALSE
Orange Peel Kuzhambu - Orange Peel Tamarind Based Curry,FALSE
Mixed Vegetable Rice Cutlet - Spicy Mixed Vegetables Rice Cutlet,FALSE
Aloo Took - Sindhi Style Double Baked Crispy Potatoes,FALSE
Poliyodharai / Puliyogare (using Millets),FALSE
Andhra Steel Kandi Attu (Tour Dal Dosa),FALSE
Quinoa Chocolate Carrot Cake,TRUE
Easy Homemade Sugar Free Dates Flavored Yogurt,FALSE
Kancha Peper Kofta Curry-Bengali Green Papaya Kofta Sabzi,FALSE
Crepes Stuffed with Nutella and Seasonal Fruits,FALSE
Easy Homemade Queso Dip,FALSE
Motichoor Modak - Motichoor Modak,FALSE
Ragi and Oats Rava Idli-Finger Millet and Oats Idli,FALSE
Scrambled Tofu Noodles,FALSE
Methi Soya Chunks Vegetable - Methi and Soya Chunks Dry Sabzi,FALSE
Avocado Mint Soup,FALSE
Roasted Beet Salad With Pearl Barley and Spinach,FALSE
Chinese Egg Drop Soup (With Vegetarian Option),TRUE
Braided Almond Roll,FALSE
Maharashtrian Masale Baath - Spicy Vegetable Rice with Goda Masala,FALSE
Salted Caramel Sauce,FALSE
Karnataka Style Badanekai Yennegai Gojju (Stuffed Brinjal),FALSE
Niramish Aloo Dum Sabzi,FALSE
Murg Anardana - Pomegranate Chicken In Yogurt Gravy,TRUE
Bell Pepper and Cheese Macaroni,FALSE
Udupi Style Sannappa (Brown Rice and Banana Fritters),FALSE
Hariyali Tawa Fish Fry,TRUE
Tomato Alls,FALSE
Iyengar Bakery Khara Biscuit,FALSE
Cabbage Thoran / Poriyal - Cabbage Thoran,FALSE
Grilled Hummus Paneer Bhurji Sandwich - Grilled Hummus Paneer Bhurji Sandwich,FALSE
Fruit-Chia Rice paper rolls in a Mango Tahini Dipping sauce,FALSE
Carrot and Beans Thoran,FALSE
Masoor Dal and Rajma Masala,FALSE
Watermelon Margarita Granita,FALSE
Andhra Red Chilli Chutney,FALSE
Thai Baked Chicken Satay With Thai Peanut Sauce,TRUE
Mutton KM Samos-Meat Singara,TRUE
Dhaba Style Green Moong Dal Tadka,FALSE
Carrot And Orange Loaf Cake,TRUE
Orange Kulfi In Orange Shells,FALSE
Banana And Mango Smoothie,FALSE
Tandoori Paneer Samosa - With Baked Option,FALSE
Goan Pumpkin Sabzi,FALSE
Pumpkin Halwa (Kaddu Ka Halwa),FALSE
Spicy Schezwan Vegetable Noodles,FALSE
Maharashtrian Style Kakdichi Amti (Cucumber Gravy),FALSE
No Onion And No Garlic Aloo Gajar Matar Ki Sabzi,FALSE
Tomato Chickpea and Coconut Soup,FALSE
Pakki Mutton Biryani,TRUE
Veg Chilli Milli,FALSE
Kathal Biryani- Raw Jackfruit Biryani Topped with Caramelised Onions,FALSE
Strawberry and Avocado Caprese Salad,FALSE
Malai Chickpea Kebab,FALSE
Aloo Poha - Potato Poha,FALSE
Penne Pasta In Spinach Pesto Sauce,FALSE
Arhar Ki Dal - Arhar Ki Dal with Lahsun Tadka,FALSE
No Onion No Garlic Aloo Gajar Ki Sabzi,FALSE
Instant Garlic Pickle,FALSE
Bhoplyache Gharge (Maharashtrian Style Sweet Pumpkin Puris),FALSE
Little Millet Pudding- Kootiki / Sama Pudding,FALSE
Brown Rice and Quinoa Risotto,FALSE
Sama Khichdi - Barnyard Millet Khichdi -Navratri Fasting - Vrat,FALSE
Gulab Jamun With Khoya,FALSE
Bakery Style Baked Nippattu,FALSE
Besan Bread Toast On Tawa - Vegetarian French Toast,FALSE
Baby Corn and Capsicum Masala - Baby Corn Capsicum Masala,FALSE
Paneer Kulcha-Cottage Cheese Stuffed Leavened Flatbread,FALSE
Ragi and Oats Breakfast Bowl - Crunchy Ragi And Oats Breakfast Bowl,FALSE
Pudina Moong Dal,FALSE
Red Poha And Flax Seeds Ladoo,FALSE
Homemade Soft Idli - Steamed Rice and Lentil Cake,FALSE
Moong Dal Sookhi Sabzi,FALSE
Goan Style Baby / Baby / Baby,TRUE
Vegan Chocolate Fudgesicles,FALSE
Dhaba Style Green Moong Dal Tadka (Dhaba Style Green Moong Dal Tadka),FALSE
Chicken Malai Kabab,TRUE
Bengali style meat broth-mutton curry,TRUE
Methi Matar Pulao,FALSE
Badam Sharbat - Almond Milk With Nuts and Spices,FALSE
Spicy Rice Stuffed Paratha,FALSE
Maharashtrian Style Dashmi Roti (Jaggery Flatbread),FALSE
Broccoli Paneer and Peanut Masala - Broccoli Paneer and Peanut Masala,FALSE
Stuffed Yellow Moong Dal And Onion Paratha,FALSE
Baked Banana Chips,FALSE
Tamil Nadu Style Pulses Broth - Fruit Lentil Surri,FALSE
Soya Keema Masala,FALSE
Potato And Paneer Reuben Sandwich,FALSE
Mangalorean Chana Gassi,FALSE
Tisrayanche Suke (Goan Clams Dry),TRUE
Eggless Spiced Carrot Olive Cake,FALSE
Stuffed Capsicum With Sweet Potato,FALSE
Kumbakonam Filter Coffee,FALSE
Assamese Fish Fried Rice,TRUE
Chettinad Style Puliogare Gojju,FALSE
Moong Sprouts Pulao,FALSE
Grated Cucumber Raita,FALSE
Suran Fodi,FALSE
Whole Wheat Stuffed Breadsticks,FALSE
Andhra Style Makka Garelu (Corn Vada),FALSE
Pineapple Cucumber Salad With Lemon Dressing,FALSE
Pull Apart Bread With Basil Pesto,TRUE
Millet Pumpkin Bread - Millet Pumpkin Bread,FALSE
Fenugreek salt pare,FALSE
Mooli Ki Sabzi,FALSE
Vegetables in Coconut Gravy,FALSE
Easy Sabudana Vada With Arrowroot Powder,FALSE
Cheese Balls With Capsicum,FALSE
Andhra Style Pulihora (Spicy and Tangy Tamarind Rice),FALSE
Sweet Potato Sabzi,FALSE
Achappam | Kerala Style Fried Rose Cookies,FALSE
Kerala Style Mutton Stew,TRUE
Vazhaipoo Vadai (Banana Flower Fried Savoury Snack),FALSE
Khira Gaintha - Rice Dumplings In Sweetened Milk,FALSE
Foxtail Millet Nucchina Unde (Foxtail Millet and Lentil Dumplings),FALSE
